TIPO_PRODUTO,NOME_PRODUTO,DATA_FINALIZACAO_PROCESSO,CATEGORIA_REGULATORIA,NUMERO_REGISTRO_PRODUTO,DATA_VENCIMENTO_REGISTRO,NUMERO_PROCESSO,CLASSE_TERAPEUTICA,EMPRESA_DETENTORA_REGISTRO,SITUACAO_REGISTRO,PRINCIPIO_ATIVO,NOME-PRODUTO
MEDICAMENTO,NOVOTRAM,10/07/2017,SIMILAR,178170844.0,01/07/2027,25351303101201737,ANALGESICOS NARCOTICOS,61082426000207 - COSMED INDUSTRIA DE COSMETICOS E MEDICAMENTOS S.A.,VÁLIDO,CLORIDRATO DE TRAMADOL,NOVOTRAM
MEDICAMENTO,NOVOTRAM PAR,17/02/2021,SIMILAR,178170898.0,01/05/2030,25351568013202084,ANALGESICOS NARCOTICOS,61082426000207 - COSMED INDUSTRIA DE COSMETICOS E MEDICAMENTOS S.A.,VÁLIDO,CLORIDRATO DE TRAMADOL +  PARACETAMOL,NOVOTRAM PAR
MEDICAMENTO,NOVRALFLEX,27/04/2009,SIMILAR,109170078.0,01/04/2029,25351064670200861,RELAXANTES MUSCULARES CENTRAIS-ASSOCIACOES MEDICAMENTOSAS,17875154000120 - MEDQUIMICA INDUSTRIA FARMACEUTICA LTDA.,VÁLIDO,CAFEINA +  CITRATO DE ORFENADRINA +  DIPIRONA,NOVRALFLEX
MEDICAMENTO,NOXAFIL,24/10/2011,NOVO,101710196.0,01/08/2028,25351322873200933,ANTIMICOTICOS SISTEMICOS,03560974000118 - MERCK SHARP & DOHME FARMACEUTICA LTDA.,VÁLIDO,POSACONAZOL,NOXAFIL
MEDICAMENTO,NPLATE,13/04/2015,BIOLOGICO,102440003.0,01/04/2030,25351142776201529,ANTI-HEMORRAGICOS,18774815000193 - AMGEN BIOTECNOLOGIA DO BRASIL LTDA.,VÁLIDO,ROMIPLOSTIM,NPLATE
MEDICAMENTO,NQ HERA,22/06/2020,FITOTERAPICO,126750391.0,01/06/2030,25351650047201473,EXPECTORANTES + FITOTERAPICO SIMPLES,72593791000111 - NOVA QUIMICA FARMACÊUTICA S/A,VÁLIDO,HEDERA HELIX L.,NQ HERA
MEDICAMENTO,NQUÍASE,11/05/2020,SIMILAR,126750386.0,01/05/2030,25351671788201811,"AMEBICIDAS, GIARDICIDAS E TRICOMONICIDAS",72593791000111 - NOVA QUIMICA FARMACÊUTICA S/A,VÁLIDO,SECNIDAZOL,NQUIASE
MEDICAMENTO,NQZIN BABY,26/08/2019,SIMILAR,126750360.0,01/08/2029,25351588049201860,ANTIMICOTICOS PARA USO TOPICO,72593791000111 - NOVA QUIMICA FARMACÊUTICA S/A,VÁLIDO,NISTATINA +  OXIDO DE ZINCO,NQZIN BABY
MEDICAMENTO,NUANCE,02/08/2021,SIMILAR,100431338.0,01/08/2031,25351180249202092,ESTROGENOS ASSOCS  A OUTROS FARMACOS EXCLUSIVE ANDROGENOS,61190096000192 - EUROFARMA LABORATÓRIOS S.A.,VÁLIDO,DROSPIRENONA +  ESTRADIOL HEMI-HIDRATADO,NUANCE
MEDICAMENTO,NUBAIN,17/09/2001,SIMILAR,102980284.0,01/12/2029,2500100383782,ANALGESICOS NARCOTICOS,44734671000151 - CRISTÁLIA PRODUTOS QUÍMICOS FARMACÊUTICOS LTDA.,VÁLIDO,CLORIDRATO DE NALBUFINA,NUBAIN
MEDICAMENTO,NUBEQA,23/12/2019,NOVO,170560120.0,01/12/2024,25351317240201918,ANTIANDRÓGENOS,18459628000115 - BAYER S.A.,VÁLIDO,DAROLUTAMIDA,NUBEQA
MEDICAMENTO,NUBLAXON,08/09/2020,SIMILAR,170560125.0,01/09/2030,25351183324201933,ANTITROMBOTICO,18459628000115 - BAYER S.A.,VÁLIDO,RIVAROXABANA,NUBLAXON
MEDICAMENTO,NUCALA,21/08/2017,BIOLOGICO,101070335.0,01/08/2027,25351486953201534,OUTROS MEDICAMENTOS ANTIASMATICOS,33247743000110 - GLAXOSMITHKLINE BRASIL LTDA,VÁLIDO,MEPOLIZUMABE,NUCALA
MEDICAMENTO,NUFIG,04/05/2020,FITOTERAPICO,154230309.0,01/05/2030,25351665327201729,HEPATOPROTETORES E LIPOTROPICOS,03485572000104 - GEOLAB INDÚSTRIA FARMACÊUTICA S/A,VÁLIDO,SILYBUM MARIANUM (L.) GAERTN,NUFIG
MEDICAMENTO,NUMETA PED,27/04/2020,ESPECIFICO,106830186.0,01/04/2030,25351076976201912,,49351786000261 - BAXTER HOSPITALAR LTDA,VÁLIDO,ACETATO DE MAGNESIO TETRAIDRATADO +  ACETATO DE POTASSIO +  ALANINA +  ARGININA +  CISTEINA +  CLORETO DE SODIO +  CLORIDRATO DE ORNITINA +  FENILALANINA +  GLICEROFOSFATO DE SODIO +  GLICINA +  GLICOSE MONOIDRATADA +  HISTIDINA +  ISOLEUCINA +  LEUCINA +  LEVOVALINA +  LISINA +  PROLINA +  SERINA +  TAURINA +  TIROSINA +  TREONINA +  TRIPTOFANO +  CLORETO DE CALCIO DIIDRATADO ,NUMETA PED
MEDICAMENTO,NUROMOL,13/04/2020,NOVO,173900010.0,01/04/2030,25351017756201539,ANALGESICOS NAO NARCOTICOS,59557124000115 - RECKITT BENCKISER (BRASIL) LTDA,VÁLIDO,IBUPROFENO +  PARACETAMOL,NUROMOL
MEDICAMENTO,NUTRAPLUS,04/05/1999,NOVO,129160024.0,01/09/2027,2599101517878,EMOLIENTES E PROTETORES DA PELE E MUCOSAS,00317372000146 - GALDERMA BRASIL LTDA,VÁLIDO,UREIA,NUTRAPLUS
MEDICAMENTO,NUTRAPLUS 20,02/02/2009,SIMILAR,129160067.0,01/02/2029,25351166316200870,EMOLIENTES E PROTETORES DA PELE E MUCOSAS,00317372000146 - GALDERMA BRASIL LTDA,VÁLIDO,UREIA,NUTRAPLUS 20
MEDICAMENTO,NUTRI B,02/03/2015,ESPECIFICO,138410064.0,01/03/2025,25351134802201441,POLIVITAMINICOS SEM MINERAIS,02456955000183 - NATULAB LABORATÓRIO S.A,VÁLIDO,CLORIDRATO DE PIRIDOXINA +  CLORIDRATO DE TIAMINA +  NICOTINAMIDA +  PANTOTENATO DE CALCIO +  FOSFATO SODICO DE RIBOFLAVINA,NUTRI B
MEDICAMENTO,NUTRIFLEX LIPID,11/07/2002,ESPECIFICO,100850124.0,01/07/2027,253510022770118,NUTRIENTES PARENTERAIS,31673254000102 - LABORATÓRIOS B. BRAUN S/A,VÁLIDO,ACETATO DE MAGNESIO TETRAIDRATADO +  ACETATO DE POTASSIO +  ACETATO DE SODIO TRIIDRATADO +  ACETATO DE ZINCO +  ALANINA +  ARGININA +  CLORETO DE SODIO +  CLORIDRATO DE HISTIDINA MONOIDRATADO +  CLORIDRATO DE LISINA +  FENILALANINA +  FOSFATO DIIDROGENADO DE SODIO +  GLICOSE MONOHIDRATADA +  GLICOSE MONOIDRATADA +  HIDROXIDO DE SODIO +  HIDROXIDO DE SODIO +  ISOLEUCINA +  LEUCI,NUTRIFLEX LIPID
MEDICAMENTO,NUTRIFLEX PLUS,23/06/2000,ESPECIFICO,100850109.0,01/04/2028,250000169759741,NUTRIENTES PARENTERAIS,31673254000102 - LABORATÓRIOS B. BRAUN S/A,VÁLIDO,ACETATO DE MAGNESIO TETRAIDRATADO +  ACETATO DE SODIO TRIHIDRATADO +  ALANINA +  ARGININA MONOGLUTAMATO +  CLORIDRATO DE HISTIDINA MONOIDRATADO +  CLORIDRATO DE LISINA +  FENILALANINA +  FOSFATO DIIDROGENADO DE SODIO +  GLICINA +  GLICOSE MONOHIDRATADA +  HIDROXIDO DE POTASSIO +  HIDROXIDO DE SODIO +  ISOLEUCINA +  LEUCINA +  LEVOVALINA +  PROLINA +  SERINA +  TREONINA +  TRIPT,NUTRIFLEX PLUS
MEDICAMENTO,NUVARING,10/01/2022,NOVO,100290213.0,01/10/2027,25351362098202170,ANTICONCEPCIONAIS,45987013000134 - ORGANON FARMACÊUTICA LTDA.,VÁLIDO,ETINILESTRADIOL +  ETONOGESTREL,NUVARING
MEDICAMENTO,NUVIGIL,08/06/2020,NOVO,155730053.0,01/06/2030,25351567283201772,OUTROS PRODUTOS QUE ATUAM SOBRE O SISTEMA NERVOSO,05333542000108 - TEVA FARMACÊUTICA LTDA.,VÁLIDO,ARMODAFINILA,NUVIGIL
MEDICAMENTO,NUX VOMICA HOMACCORD,06/08/2007,DINAMIZADO,161980003.0,01/02/2028,25351308418200526,MEDICAMENTOS DINAMIZADOS COMPOSTOS,05994539000127 - HEEL DO BRASIL BIOMÉDICA LTDA,VÁLIDO,BRYONIA CRETICA L. +  CITRULLUS COLOCYNTHIS +  CITRULLUS COLOCYNTHIS SCHRAD. +  LYCOPODIUM CLAVATUM L. +  STRYCHNOS NUX-VOMICA L. +  AGUA PARA INJETAVEIS,NUX VOMICA HOMACCORD
MEDICAMENTO,NYOLOL COLIRIO,20/03/2002,SIMILAR,100680184.0,01/01/2004,250000163759854,ANTIGLAUCOMATOSOS,56994502000130 - NOVARTIS BIOCIENCIAS S.A,VÁLIDO,NAN,NYOLOL COLIRIO
MEDICAMENTO,NYPRAM,16/12/2019,SIMILAR,125680303.0,01/12/2029,25351596712201981,ANTIDEPRESSIVOS,73856593000166 - PRATI DONADUZZI & CIA LTDA,VÁLIDO,BROMIDRATO DE CITALOPRAM,NYPRAM
MEDICAMENTO,NYTEB,04/04/2022,SIMILAR,104300045.0,01/04/2032,25351014044202109,ANTI-HIPERTENSIVOS,42457796000156 - DIFFUCAP - CHEMOBRÁS QUÍMICA E FARMACÊUTICA LTDA,VÁLIDO,CLORIDRATO DE NEBIVOLOL,NYTEB
MEDICAMENTO,Nabota,17/02/2020,BIOLOGICO,164250006.0,01/02/2030,25351426618201884,AGENTE PARALISANTE NEUROMUSCULAR,07591326000180 - MOKSHA8 BRASIL INDUSTRIA E COMERCIO DE MEDICAMENTOS LTDA,VÁLIDO,TOXINA BOTULINICA A,NABOTA
MEDICAMENTO,Naglazyme,02/02/2009,BIOLOGICO,173330001.0,01/02/2029,25351400371200802,ENZIMA PARA REPOSIÇAO,08002360000134 - BIOMARIN BRASIL FARMACÊUTICA LTDA,VÁLIDO,GALSULFASE,NAGLAZYME
MEDICAMENTO,Naproxeno sódico,16/01/2012,GENERICO,155840161.0,01/06/2025,25351535803201110,ANTINFLAMATORIOS ANTIREUMATICOS,05161069000110 - BRAINFARMA INDÚSTRIA QUÍMICA E FARMACÊUTICA S.A,VÁLIDO,NAPROXENO SODICO,NAPROXENO SODICO
MEDICAMENTO,Naucloz,24/12/2018,NOVO,105730538.0,01/12/2028,25351259859201787,ANTIEMÉTICOS E ANTINAUSEANTES,60659463002992 - ACHÉ LABORATÓRIOS FARMACÊUTICOS S.A,VÁLIDO,DICLORIDRATO DE MECLOZINA MONOIDRATADO,NAUCLOZ
MEDICAMENTO,Navelbine,20/07/2009,NOVO,101620249.0,01/07/2029,25351234095200870,ANTINEOPLASICOS CITOTOXICOS,33051491000159 - LABORATÓRIOS PIERRE FABRE DO BRASIL LTDA,VÁLIDO,TARTARATO DE VINORELBINA,NAVELBINE
MEDICAMENTO,Nebic,27/04/2020,SIMILAR,126750382.0,01/04/2030,25351032710201534,ANTI-HIPERTENSIVOS,72593791000111 - NOVA QUIMICA FARMACÊUTICA S/A,VÁLIDO,CLORIDRATO DE NEBIVOLOL,NEBIC
MEDICAMENTO,Neo B,22/02/2021,ESPECIFICO,100431326.0,01/02/2031,25351266083202009,PRODUTOS A BASE DE VIT  B 12-ASSOCIACOES MEDICAMENTOSAS,61190096000192 - EUROFARMA LABORATÓRIOS S.A.,VÁLIDO,CIANOCOBALAMINA +  CLORIDRATO DE PIRIDOXINA +  NITRATO DE TIAMINA,NEO B
MEDICAMENTO,Nesina Met,29/03/2021,NOVO,178170910.0,01/07/2025,25351110107202149,ANTIDIABETICOS,61082426000207 - COSMED INDUSTRIA DE COSMETICOS E MEDICAMENTOS S.A.,VÁLIDO,CLORIDRATO DE METFORMINA +  BENZOATO DE ALOGLIPTINA,NESINA MET
MEDICAMENTO,Niflag,29/07/2019,SIMILAR,126750355.0,01/07/2029,25351613429201840,ANTINFLAMATORIOS,72593791000111 - NOVA QUIMICA FARMACÊUTICA S/A,VÁLIDO,NIMESULIDA,NIFLAG
MEDICAMENTO,Nimesulida,23/06/2008,GENERICO,103700515.0,01/06/2028,25351622676200784,ANTINFLAMATORIOS,17159229000176 - LABORATÓRIO TEUTO BRASILEIRO S/A,VÁLIDO,NIMESULIDA,NIMESULIDA
MEDICAMENTO,Nimesulida,07/07/2008,GENERICO,167730029.0,01/07/2028,25351456938200714,ANTINFLAMATORIOS,05044984000126 - LEGRAND PHARMA INDÚSTRIA FARMACÊUTICA LTDA,VÁLIDO,NIMESULIDA,NIMESULIDA
MEDICAMENTO,Nimesulida,22/07/2019,GENERICO,118190196.0,01/07/2029,25351172805201913,ANTINFLAMATORIOS,92265552000140 - MULTILAB INDÚSTRIA E COMÉRCIO DE PRODUTOS FARMACÊUTICOS LTDA,VÁLIDO,NIMESULIDA,NIMESULIDA
MEDICAMENTO,Nitrato de Miconazol,30/01/2006,GENERICO,154230052.0,01/01/2026,25351337815200513,ANTIMICOTICOS PARA USO TOPICO,03485572000104 - GEOLAB INDÚSTRIA FARMACÊUTICA S/A,VÁLIDO,NITRATO DE MICONAZOL,NITRATO DE MICONAZOL
MEDICAMENTO,Nitrato de Miconazol,29/10/2007,GENERICO,125680184.0,01/10/2027,25351202205200753,ANTIMICOTICOS PARA USO TOPICO,73856593000166 - PRATI DONADUZZI & CIA LTDA,VÁLIDO,NITRATO DE MICONAZOL,NITRATO DE MICONAZOL
MEDICAMENTO,Nitrato de fenticonazol,30/08/2010,GENERICO,105830696.0,01/08/2025,25351298246200969,ANTIMICOTICOS PARA USO TOPICO,45992062000165 - GERMED FARMACEUTICA LTDA,VÁLIDO,NITRATO DE FENTICONAZOL,NITRATO DE FENTICONAZOL
MEDICAMENTO,Nivux,23/07/2018,NOVO,102351266.0,01/07/2028,25351174829201722,ANTINFLAMATORIOS,57507378000365 - EMS S/A,VÁLIDO,NIMESULIDA +  PANTOPRAZOL SODICO SESQUI-HIDRATADO,NIVUX
MEDICAMENTO,Novolin N,29/04/1998,NOVO,117660004.0,01/10/2029,2500100701789,ANTIDIABETICOS,82277955000155 - NOVO NORDISK FARMACÊUTICA DO BRASIL LTDA,VÁLIDO,INSULINA HUMANA,NOVOLIN N
MEDICAMENTO,Novoseven,08/05/1997,NOVO,117660012.0,01/05/2027,250000004989774,FIBRINOLITICOS E PROTEOLITICOS,82277955000155 - NOVO NORDISK FARMACÊUTICA DO BRASIL LTDA,VÁLIDO,ALFAEPTACOGUE ATIVADO,NOVOSEVEN
MEDICAMENTO,Nuit flash,10/02/2020,NOVO,109740290.0,01/02/2030,25351367683201861,HIPNOTICOS,49475833000106 - BIOLAB SANUS FARMACÊUTICA LTDA,VÁLIDO,HEMITARTARATO DE ZOLPIDEM,NUIT FLASH
MEDICAMENTO,Numeta Neo,30/03/2020,ESPECIFICO,106830185.0,01/03/2030,25351113004201916,,49351786000261 - BAXTER HOSPITALAR LTDA,VÁLIDO,ACETATO DE MAGNESIO TETRAIDRATADO +  ACETATO DE POTASSIO +  ALANINA +  ARGININA +  CISTEINA +  CLORIDRATO DE ORNITINA +  FENILALANINA +  GLICEROFOSFATO DE SODIO +  GLICINA +  GLICOSE MONOIDRATADA +  HISTIDINA +  ISOLEUCINA +  LEUCINA +  LEVOVALINA +  LISINA +  PROLINA +  SERINA +  TAURINA +  TIROSINA +  TREONINA +  TRIPTOFANO +  CLORETO DE CALCIO DIIDRATADO +  LEVOMETIONINA +  ,NUMETA NEO
MEDICAMENTO,Nuwiq,02/01/2017,BIOLOGICO,139710015.0,01/01/2027,25351778941201459,ANTI-HEMORRAGICOS,02552927000160 - OCTAPHARMA BRASIL LTDA,VÁLIDO, ALFASIMOCTOCOGUE,NUWIQ
MEDICAMENTO,OCCIDE,22/05/2017,SIMILAR,183260288.0,01/05/2027,25351866096201698,ANTIPARASITARIOS,10588595001092 - SANOFI MEDLEY FARMACÊUTICA LTDA.,VÁLIDO,NITAZOXANIDA,OCCIDE
MEDICAMENTO,OCERAL,31/03/2008,NOVO,170560025.0,01/02/2026,25351212307200787,ANTIMICOTICOS PARA USO TOPICO,18459628000115 - BAYER S.A.,VÁLIDO,NITRATO DE OXICONAZOL,OCERAL
MEDICAMENTO,OCITOCINA,21/06/2010,GENERICO,116370072.0,01/06/2025,25351036063200996,OCITOCICOS HORMONAIS,58430828000160 - BLAU FARMACÊUTICA S.A.,VÁLIDO,OCITOCINA,OCITOCINA
MEDICAMENTO,OCREVUS,26/02/2018,BIOLOGICO,101000666.0,01/02/2038,25351195147201723,IMUNOSSUPRESSORES SELETIVOS,33009945000123 - PRODUTOS ROCHE QUÍMICOS E FARMACÊUTICOS S.A.,VÁLIDO,OCRELIZUMABE,OCREVUS
MEDICAMENTO,OCT-IPEN,16/12/2019,RADIOFARMACO,181000014.0,01/12/2024,25351399468201558,,00402552000126 - COMISSAO NACIONAL DE ENERGIA NUCLEAR,VÁLIDO,PENTETREOTIDA,OCT-IPEN
MEDICAMENTO,OCTAGAM,22/07/1999,BIOLOGICO,139710001.0,01/07/2030,250000072559640,IMUNOGLOBULINAS,02552927000160 - OCTAPHARMA BRASIL LTDA,VÁLIDO,IMUNOGLOBULINA HUMANA ,OCTAGAM
MEDICAMENTO,OCTALBIN,29/09/1999,NOVO,139710003.0,01/03/2030,250000035469560,"SANGUE, DERIVADOS E SUBSTITUTOS EXCETO IMUNOPROTECAO",02552927000160 - OCTAPHARMA BRASIL LTDA,VÁLIDO,ALBUMINA HUMANA,OCTALBIN
MEDICAMENTO,OCTANINE F,17/07/2001,SIMILAR,139710008.0,01/07/2026,253510298960060,OUTROS DERIVADOS DO SANGUE E SUBSTITUTOS,02552927000160 - OCTAPHARMA BRASIL LTDA,VÁLIDO,FATOR IX DE COAGULACAO,OCTANINE F
MEDICAMENTO,OCTAPLEX,02/03/2004,BIOLOGICO,139710012.0,01/03/2034,25351042119200351,"SANGUE, DERIVADOS E SUBSTITUTOS EXCETO IMUNOPROTECAO",02552927000160 - OCTAPHARMA BRASIL LTDA,VÁLIDO,FATOR II DE COAGULACAO +  FATOR IX DE COAGULACAO +  FATOR VII DE COAGULACAO +  FATOR X,OCTAPLEX
MEDICAMENTO,OCTAVI SDOPTIMUM,25/11/2000,BIOLOGICO,139710006.0,01/11/2025,250000169329576,"SANGUE, DERIVADOS E SUBSTITUTOS EXCETO IMUNOPROTECAO",02552927000160 - OCTAPHARMA BRASIL LTDA,VÁLIDO,FATOR VIII DE COAGULACAO,OCTAVI SDOPTIMUM
MEDICAMENTO,OCTIFEN,06/10/2008,SIMILAR,104971358.0,01/10/2028,25351641501200776,ANTIALERGICOS TOPICOS,60665981000118 - UNIÃO QUÍMICA FARMACÊUTICA NACIONAL S/A,VÁLIDO,FUMARATO DE CETOTIFENO,OCTIFEN
MEDICAMENTO,OCTRIDE,21/03/2011,SIMILAR,146820020.0,01/07/2025,25351745150201041,OUTROS HORMONIOS MEDIADORES E PRODUTOS EQUIVALENTES,05035244000123 - SUN FARMACÊUTICA DO BRASIL LTDA,VÁLIDO,ACETATO DE OCTREOTIDA,OCTRIDE
MEDICAMENTO,OCUBIN,16/01/2017,SIMILAR,135690704.0,01/01/2027,25351467741201693,ANTIGLAUCOMATOSOS,00923140000131 - EMS SIGMA PHARMA LTDA,VÁLIDO,BIMATOPROSTA,OCUBIN
MEDICAMENTO,OCUPRESS,19/05/2003,SIMILAR,104971295.0,01/12/2026,25351022367200386,ANTIGLAUCOMATOSOS,60665981000118 - UNIÃO QUÍMICA FARMACÊUTICA NACIONAL S/A,VÁLIDO,CLORIDRATO DE DORZOLAMIDA,OCUPRESS
MEDICAMENTO,OCUSYS,28/06/2021,ESPECIFICO,154230320.0,01/06/2031,25351723351202095,EMOLIENTES E PROTETORES OFTALMICOS,03485572000104 - GEOLAB INDÚSTRIA FARMACÊUTICA S/A,VÁLIDO,MACROGOL +  PROPILENOGLICOL,OCUSYS
MEDICAMENTO,OCUTIL,26/11/2012,SIMILAR,154230192.0,01/11/2027,25351388764201067,DESCONGESTIONATES OFTALMICOS,03485572000104 - GEOLAB INDÚSTRIA FARMACÊUTICA S/A,VÁLIDO,CLORIDRATO DE NAFAZOLINA +  MALEATO DE FENIRAMINA,OCUTIL
MEDICAMENTO,OESTROGEL,14/10/2013,NOVO,187590002.0,01/10/2028,25351020399201250,ESTROGENOS SIMPLES,11082598000121 - BESINS HEALTHCARE BRASIL COMERCIAL E DISTRIBUIDORA DE MEDICAMEN,VÁLIDO,ESTRADIOL HEMI-HIDRATADO,OESTROGEL
MEDICAMENTO,OFEV,26/10/2015,NOVO,103670173.0,01/10/2025,25351456304201563,ANTINEOPLASICO,60831658000177 - BOEHRINGER INGELHEIM DO BRASIL QUÍMICA E FARMACÊUTICA LTDA.,VÁLIDO,ESILATO DE NINTEDANIBE,OFEV
MEDICAMENTO,OFITE PLUS,12/07/2021,SIMILAR,177940048.0,01/07/2031,25351139492201720,ANTINFECCIOSOS TOPICOS PARA USO OFTALMICO,09545589000188 - MABRA FARMACEUTICA LTDA,VÁLIDO,CLORIDRATO DE TETRACICLINA,OFITE PLUS
MEDICAMENTO,OFLOX,04/09/2000,NOVO,101470027.0,01/04/2027,2500100036581,ANTINFECCIOSOS TOPICOS PARA USO OFTALMICO,43426626000177 - ALLERGAN PRODUTOS FARMACÊUTICOS LTDA,VÁLIDO,OFLOXACINO,OFLOX
MEDICAMENTO,OFLOXACINO,19/08/2005,GENERICO,102350779.0,01/08/2025,25351220952200510,ANTINFECCIOSOS TOPICOS PARA USO OFTALMICO,57507378000365 - EMS S/A,VÁLIDO,OFLOXACINO,OFLOXACINO
MEDICAMENTO,OFLOXALIS,22/05/2017,SIMILAR,167730555.0,01/05/2027,25351392703201670,ANTINFECCIOSOS TOPICOS PARA USO OFTALMICO,05044984000126 - LEGRAND PHARMA INDÚSTRIA FARMACÊUTICA LTDA,VÁLIDO,OFLOXACINO,OFLOXALIS
MEDICAMENTO,OFTPRED,05/11/2018,SIMILAR,102980481.0,01/10/2026,25351653838201889,GLICOCORTICOIDES TOPICO OFTALMOLOGICO SIMPLES,44734671000151 - CRISTÁLIA PRODUTOS QUÍMICOS FARMACÊUTICOS LTDA.,VÁLIDO,ACETATO DE PREDNISOLONA,OFTPRED
MEDICAMENTO,OFTRATE,20/12/2002,SIMILAR,115600136.0,01/12/2007,25351166000200292,ANTIALERGICOS TOPICOS,17562075000169 - CIFARMA CIENTÍFICA FARMACÊUTICA LTDA,VÁLIDO,ACETATO DE FLUORMETOLONA,OFTRATE
MEDICAMENTO,OHDE CAPS,29/11/2021,ESPECIFICO,100431390.0,01/04/2029,25351217921202193,VITAMINA D E ANÁLOGOS,61190096000192 - EUROFARMA LABORATÓRIOS S.A.,VÁLIDO,COLECALCIFEROL,OHDE CAPS
MEDICAMENTO,OKÓTICO,06/08/2018,SIMILAR,103720282.0,01/08/2028,25351088937201887,NEUROLEPTICOS,43312503000105 - SUPERA FARMA LABORATÓRIOS S.A,VÁLIDO,CLOZAPINA,OKOTICO
MEDICAMENTO,OLANEXYN,06/03/2019,SIMILAR,105730677.0,01/04/2027,25351858176201831,ANTIPSICOTICOS,60659463002992 - ACHÉ LABORATÓRIOS FARMACÊUTICOS S.A,VÁLIDO,OLANZAPINA,OLANEXYN
MEDICAMENTO,OLANZAPINA,05/03/2012,GENERICO,101830152.0,01/03/2027,25351146163201051,ANTIPSICOTICOS,10877926000113 - LABORATORIO FARMACEUTICO DO ESTADO DE PERNAMBUCO GOVERNADOR MIG,VÁLIDO,OLANZAPINA,OLANZAPINA
MEDICAMENTO,OLANZAPINA,14/05/2012,GENERICO,102980391.0,01/05/2027,25351146227201001,ANTIPSICOTICOS,44734671000151 - CRISTÁLIA PRODUTOS QUÍMICOS FARMACÊUTICOS LTDA.,VÁLIDO,OLANZAPINA,OLANZAPINA
MEDICAMENTO,OLANZAPINA,14/12/2015,GENERICO,154230222.0,01/12/2025,25351033866201251,ANTIPSICOTICOS,03485572000104 - GEOLAB INDÚSTRIA FARMACÊUTICA S/A,VÁLIDO,OLANZAPINA,OLANZAPINA
MEDICAMENTO,OLANZAPINA,28/03/2016,GENERICO,151670047.0,01/03/2026,25351318731201152,ANTIPSICOTICOS,04301884000175 - AUROBINDO PHARMA INDÚSTRIA FARMACÊUTICA LIMITADA,VÁLIDO,OLANZAPINA,OLANZAPINA
MEDICAMENTO,OLANZAPINA,27/06/2016,GENERICO,155840515.0,01/06/2026,25351539285201158,ANTIPSICOTICOS,05161069000110 - BRAINFARMA INDÚSTRIA QUÍMICA E FARMACÊUTICA S.A,VÁLIDO,OLANZAPINA,OLANZAPINA
MEDICAMENTO,OLANZAPINA,04/02/2019,GENERICO,105730642.0,01/05/2027,25351858178201821,ANTIPSICOTICOS,60659463002992 - ACHÉ LABORATÓRIOS FARMACÊUTICOS S.A,VÁLIDO,OLANZAPINA,OLANZAPINA
MEDICAMENTO,OLANZAPINA,14/06/2021,GENERICO,109740319.0,01/07/2029,25351423848202197,ANTIPSICOTICOS,49475833000106 - BIOLAB SANUS FARMACÊUTICA LTDA,VÁLIDO,OLANZAPINA,OLANZAPINA
MEDICAMENTO,OLANZAPINA (PORT. 344/98 - LISTA C1),27/02/2012,GENERICO,100431057.0,01/02/2027,25351590089201021,ANTIPSICOTICOS,61190096000192 - EUROFARMA LABORATÓRIOS S.A.,VÁLIDO,OLANZAPINA,OLANZAPINA (PORT. 344/98 - LISTA C1)
MEDICAMENTO,OLANZYS,14/06/2021,SIMILAR,109740320.0,01/01/2025,25351423885202103,ANTIPSICOTICOS,49475833000106 - BIOLAB SANUS FARMACÊUTICA LTDA,VÁLIDO,OLANZAPINA,OLANZYS
MEDICAMENTO,OLEPTAL,02/10/2006,SIMILAR,105250027.0,01/10/2026,25351178701200436,ANTICONVULSIVANTES,33078528000132 - TORRENT DO BRASIL LTDA,VÁLIDO,OXCARBAZEPINA,OLEPTAL
MEDICAMENTO,OLIG-TRAT,02/06/2008,ESPECIFICO,164000002.0,01/06/2028,25351575208200711,NUTRIENTES PARENTERAIS,05155425000193 - CASULA & VASCONCELOS INDÚSTRIA FARMACÊUTICA E COMÉRCIO LTDA,VÁLIDO,CLORETO CROMICO HEXAIDRATADO +  SULFATO CUPRICO PENTAIDRATADO +  SULFATO DE MANGANES MONOIDRATADO +  SULFATO DE ZINCO HEPTAIDRATADO,OLIG-TRAT
MEDICAMENTO,OLIMEL,08/07/2013,ESPECIFICO,106830181.0,01/07/2028,25351742952201073,REPOSICAO HIDROELETROLITICA E ALIMENTACAO PARENTERAL,49351786000261 - BAXTER HOSPITALAR LTDA,VÁLIDO,ACETATO DE LISINA +  ACETATO DE SODIO TRI-HIDRATADO  +  ACETATO DE SODIO TRIHIDRATADO +  ALANINA +  ARGININA +  CLORETO DE CALCIO DI-HIDRATADO +  CLORETO DE MAGNESIO HEXAIDRATADO +  CLORETO DE POTASSIO +  FENILALAMINA +  GLICEROFOSFATO DE SODIO +  GLICINA +  GLICOSE MONOHIDRATADA +  GLICOSE MONOIDRATADA +  HISTIDINA +  ISOLEUCINA +  LEUCINA +  LEVOVALINA +  PROLINA +  SERINA + ,OLIMEL
MEDICAMENTO,OLINA ESSÊNCIA DE VIDA,26/03/2003,FITOTERAPICO,102990002.0,01/10/2029,2500100597678,DIGESTIVOS-ASSOCIACOES MEDICAMENTOSAS,92690999000166 - LABORATÓRIO WESP LTDA,VÁLIDO,ALOE FEROX MILL. +  GENTIANA LUTEA L.,OLINA ESSENCIA DE VIDA
