TIPO_PRODUTO,NOME_PRODUTO,DATA_FINALIZACAO_PROCESSO,CATEGORIA_REGULATORIA,NUMERO_REGISTRO_PRODUTO,DATA_VENCIMENTO_REGISTRO,NUMERO_PROCESSO,CLASSE_TERAPEUTICA,EMPRESA_DETENTORA_REGISTRO,SITUACAO_REGISTRO,PRINCIPIO_ATIVO,NOME-PRODUTO
MEDICAMENTO,FURP - AMOXICILINA,30/04/2001,SIMILAR,110390130.0,01/09/2029,250000054559234,PENICILINA DE AMPLO ESPECTRO,43640754000119 - FUNDAÇÃO PARA O REMÉDIO POPULAR - FURP,VÁLIDO,AMOXICILINA TRIHIDRATADA,FURP - AMOXICILINA
MEDICAMENTO,FURP - DICLOFENACO,30/04/2001,SIMILAR,110390124.0,01/07/2025,250000090159364,ANTINFLAMATORIOS ANTIREUMATICOS,43640754000119 - FUNDAÇÃO PARA O REMÉDIO POPULAR - FURP,VÁLIDO,DICLOFENACO SODICO,FURP - DICLOFENACO
MEDICAMENTO,FURP - ETAMBUTOL,14/05/2001,SIMILAR,110390102.0,01/10/2028,2500101012886,TUBERCULOSTATICOS,43640754000119 - FUNDAÇÃO PARA O REMÉDIO POPULAR - FURP,VÁLIDO,DICLORIDRATO DE ETAMBUTOL,FURP - ETAMBUTOL
MEDICAMENTO,FURP - FENITOINA,07/05/2001,SIMILAR,110390036.0,01/05/2027,2599100636781,ANTICONVULSIVANTES,43640754000119 - FUNDAÇÃO PARA O REMÉDIO POPULAR - FURP,VÁLIDO,FENITOINA,FURP - FENITOINA
MEDICAMENTO,FURP - METILDOPA,05/07/2000,SIMILAR,110390108.0,01/10/2028,2500101013086,ANTI-HIPERTENSIVOS SIMPLES,43640754000119 - FUNDAÇÃO PARA O REMÉDIO POPULAR - FURP,VÁLIDO,METILDOPA,FURP - METILDOPA
MEDICAMENTO,FURP - METOCLOPRAMIDA,13/12/2001,SIMILAR,110390063.0,01/09/2026,2599100636281,ANTIEMETICOS E ANTINAUSEANTES,43640754000119 - FUNDAÇÃO PARA O REMÉDIO POPULAR - FURP,VÁLIDO,CLORIDRATO DE METOCLOPRAMIDA MONOIDRATADO,FURP - METOCLOPRAMIDA
MEDICAMENTO,FURP - NEOMICINA + BACITRACINA,14/05/2001,SIMILAR,110390072.0,01/04/2028,2599100635681,ANTINFECCIOSOS TOPICOS-ASSOCIACOES MEDICAMENTOSAS,43640754000119 - FUNDAÇÃO PARA O REMÉDIO POPULAR - FURP,VÁLIDO,BACITRACINA ZINCICA +  SULFATO DE NEOMICINA,FURP - NEOMICINA + BACITRACINA
MEDICAMENTO,FURP - PARACETAMOL,04/06/2001,SIMILAR,110390150.0,01/06/2026,250000218869842,ANALGESICOS NAO NARCOTICOS,43640754000119 - FUNDAÇÃO PARA O REMÉDIO POPULAR - FURP,VÁLIDO,PARACETAMOL,FURP - PARACETAMOL
MEDICAMENTO,FURP - PROPRANOLOL,07/02/2001,SIMILAR,110390111.0,01/11/2028,2500101012686,BETABLOQUEADORES SIMPLES,43640754000119 - FUNDAÇÃO PARA O REMÉDIO POPULAR - FURP,VÁLIDO,CLORIDRATO DE PROPRANOLOL,FURP - PROPRANOLOL
MEDICAMENTO,FURP - SULFADIAZINA,27/04/2001,SIMILAR,110390055.0,01/08/2028,2500100301083,SULFAS SIMPLES,43640754000119 - FUNDAÇÃO PARA O REMÉDIO POPULAR - FURP,VÁLIDO,SULFADIAZINA,FURP - SULFADIAZINA
MEDICAMENTO,FURP METRONIDAZOL,26/02/2003,SIMILAR,110390154.0,01/02/2028,25351173126200213,"AMEBICIDAS, GIARDICIDAS E TRICOMONICIDAS",43640754000119 - FUNDAÇÃO PARA O REMÉDIO POPULAR - FURP,VÁLIDO,BENZOILMETRONIDAZOL,FURP METRONIDAZOL
MEDICAMENTO,FURP- DIPIRONA,01/02/1982,SIMILAR,110390034.0,01/02/2027,2599100636181,ANALGESICOS NAO NARCOTICOS,43640754000119 - FUNDAÇÃO PARA O REMÉDIO POPULAR - FURP,VÁLIDO,DIPIRONA MONOIDRATADA,FURP- DIPIRONA
MEDICAMENTO,FURP- PIRAZINAMIDA,07/05/2001,SIMILAR,110390092.0,01/10/2027,2500101288085,TUBERCULOSTATICOS,43640754000119 - FUNDAÇÃO PARA O REMÉDIO POPULAR - FURP,VÁLIDO,PIRAZINAMIDA,FURP- PIRAZINAMIDA
MEDICAMENTO,FURP-AMPICILINA,17/02/1983,SIMILAR,110390024.0,01/02/2028,2599100634481,PENICILINA DE AMPLO ESPECTRO,43640754000119 - FUNDAÇÃO PARA O REMÉDIO POPULAR - FURP,VÁLIDO,AMPICILINA SODICA,FURP-AMPICILINA
MEDICAMENTO,FURP-AZATIOPRINA,30/04/2001,SIMILAR,110390107.0,01/10/2028,2500001274488,ANTIMETABOLICOS ANALOGOS DA PURINA,43640754000119 - FUNDAÇÃO PARA O REMÉDIO POPULAR - FURP,VÁLIDO,AZATIOPRINA,FURP-AZATIOPRINA
MEDICAMENTO,FURP-BENZILPENICILINA BENZATINA,30/04/2001,SIMILAR,110390094.0,01/10/2027,2500101283385,PENICILINA G E DERIVADOS (BENZILPENICILINAS),43640754000119 - FUNDAÇÃO PARA O REMÉDIO POPULAR - FURP,VÁLIDO,BENZILPENICILINA BENZATINA,FURP-BENZILPENICILINA BENZATINA
MEDICAMENTO,FURP-BENZILPENICILINA PROCAINA + BENZILPENICILINA POTASSICA,07/05/2001,SIMILAR,110390113.0,01/05/2029,2500100572386,PENICILINA G E DERIVADOS (BENZILPENICILINAS),43640754000119 - FUNDAÇÃO PARA O REMÉDIO POPULAR - FURP,VÁLIDO,BENZILPENICILINA POTASSICA +  BENZILPENICILINA PROCAINA,FURP-BENZILPENICILINA PROCAINA + BENZILPENICILINA POTASSICA
MEDICAMENTO,FURP-CAPTOPRIL,25/07/1997,SIMILAR,110390137.0,01/07/2027,250000064319716,ANTI-HIPERTENSIVOS SIMPLES,43640754000119 - FUNDAÇÃO PARA O REMÉDIO POPULAR - FURP,VÁLIDO,CAPTOPRIL,FURP-CAPTOPRIL
MEDICAMENTO,FURP-CEFALEXINA,07/05/2001,SIMILAR,110390025.0,01/02/2028,2500100927682,CEFALOSPORINAS,43640754000119 - FUNDAÇÃO PARA O REMÉDIO POPULAR - FURP,VÁLIDO,CEFALEXINA +  CEFALEXINA MONOIDRATADA,FURP-CEFALEXINA
MEDICAMENTO,FURP-DAPSONA,12/02/2001,SIMILAR,110390061.0,01/11/2028,2599101163777,HANSENOSTATICOS,43640754000119 - FUNDAÇÃO PARA O REMÉDIO POPULAR - FURP,VÁLIDO,DAPSONA,FURP-DAPSONA
MEDICAMENTO,FURP-DESMOPRESSINA,10/09/1990,SIMILAR,110390115.0,01/09/2025,2500100504087,OUTROS HORMONIOS MEDIADORES E PRODUTOS EQUIVALENTES,43640754000119 - FUNDAÇÃO PARA O REMÉDIO POPULAR - FURP,VÁLIDO,ACETATO DE DESMOPRESSINA,FURP-DESMOPRESSINA
MEDICAMENTO,FURP-DEXAMETASONA,15/12/1997,SIMILAR,110390005.0,01/04/2028,2599101165277,HORMONIOS CORTICOSTEROIDES,43640754000119 - FUNDAÇÃO PARA O REMÉDIO POPULAR - FURP,VÁLIDO,NAN,FURP-DEXAMETASONA
MEDICAMENTO,FURP-DIAZEPAM,22/04/2013,SIMILAR,110390163.0,01/04/2028,25351017425201236,ANSIOLITICOS SIMPLES,43640754000119 - FUNDAÇÃO PARA O REMÉDIO POPULAR - FURP,VÁLIDO,DIAZEPAM,FURP-DIAZEPAM
MEDICAMENTO,FURP-DIGOXINA,17/03/2003,SIMILAR,110390027.0,01/02/2028,2500100926882,GLICOSIDEOS CARDIACOS,43640754000119 - FUNDAÇÃO PARA O REMÉDIO POPULAR - FURP,VÁLIDO,DIGOXINA,FURP-DIGOXINA
MEDICAMENTO,FURP-DONEPEZILA,21/05/2012,SIMILAR,110390162.0,01/05/2027,25351223553201136,OUTROS PRODUTOS QUE ATUAM SOBRE O SISTEMA NERVOSO,43640754000119 - FUNDAÇÃO PARA O REMÉDIO POPULAR - FURP,VÁLIDO,CLORIDRATO DE DONEPEZILA,FURP-DONEPEZILA
MEDICAMENTO,FURP-ESTREPTOMICINA,27/04/2001,SIMILAR,110390083.0,01/02/2027,2500101287885,AMINOGLICOSIDEOS,43640754000119 - FUNDAÇÃO PARA O REMÉDIO POPULAR - FURP,VÁLIDO,SULFATO DE ESTREPTOMICINA,FURP-ESTREPTOMICINA
MEDICAMENTO,FURP-FENOBARBITAL,02/02/1982,SIMILAR,110390037.0,01/02/2027,2599100634381,ANTICONVULSIVANTES,43640754000119 - FUNDAÇÃO PARA O REMÉDIO POPULAR - FURP,VÁLIDO,FENOBARBITAL,FURP-FENOBARBITAL
MEDICAMENTO,FURP-GLIBENCLAMIDA,20/06/2001,SIMILAR,110390151.0,01/06/2026,253510070880122,ANTIDIABETICOS,43640754000119 - FUNDAÇÃO PARA O REMÉDIO POPULAR - FURP,VÁLIDO,GLIBENCLAMIDA,FURP-GLIBENCLAMIDA
MEDICAMENTO,FURP-HALOPERIDOL,26/11/1996,SIMILAR,110390039.0,01/02/2027,2599100636481,NEUROLEPTICOS,43640754000119 - FUNDAÇÃO PARA O REMÉDIO POPULAR - FURP,VÁLIDO,HALOPERIDOL,FURP-HALOPERIDOL
MEDICAMENTO,FURP-HIDROCLOROTIAZIDA,30/04/2001,SIMILAR,110390058.0,01/11/2028,2500100301283,DIURETICOS SIMPLES,43640754000119 - FUNDAÇÃO PARA O REMÉDIO POPULAR - FURP,VÁLIDO,HIDROCLOROTIAZIDA,FURP-HIDROCLOROTIAZIDA
MEDICAMENTO,FURP-HIOSCINA,07/05/2001,SIMILAR,110390105.0,01/10/2028,2500100571086,ANTIESPASMODICOS,43640754000119 - FUNDAÇÃO PARA O REMÉDIO POPULAR - FURP,VÁLIDO,BUTILBROMETO DE ESCOPOLAMINA,FURP-HIOSCINA
MEDICAMENTO,FURP-ISONIAZIDA,07/05/2001,SIMILAR,110390106.0,01/10/2028,2500100209487,TUBERCULOSTATICOS,43640754000119 - FUNDAÇÃO PARA O REMÉDIO POPULAR - FURP,VÁLIDO,ISONIAZIDA,FURP-ISONIAZIDA
MEDICAMENTO,FURP-LAMIVUDINA,29/02/2000,SIMILAR,110390147.0,01/02/2025,250000381079910,ANTIVIROTICOS,43640754000119 - FUNDAÇÃO PARA O REMÉDIO POPULAR - FURP,VÁLIDO,LAMIVUDINA,FURP-LAMIVUDINA
MEDICAMENTO,FURP-LAMIVUDINA + ZIDOVUDINA,28/01/2000,SIMILAR,110390146.0,01/01/2025,250000381089982,ANTIVIROTICOS,43640754000119 - FUNDAÇÃO PARA O REMÉDIO POPULAR - FURP,VÁLIDO,LAMIVUDINA +  ZIDOVUDINA,FURP-LAMIVUDINA + ZIDOVUDINA
MEDICAMENTO,FURP-METRONIDAZOL,30/04/2001,SIMILAR,110390103.0,01/10/2028,2500100572786,"AMEBICIDAS, GIARDICIDAS E TRICOMONICIDAS",43640754000119 - FUNDAÇÃO PARA O REMÉDIO POPULAR - FURP,VÁLIDO,METRONIDAZOL,FURP-METRONIDAZOL
MEDICAMENTO,FURP-RIFAMPICINA,12/09/2002,SIMILAR,110390016.0,01/09/2027,2599100369478,RIFAMPICINAS,43640754000119 - FUNDAÇÃO PARA O REMÉDIO POPULAR - FURP,VÁLIDO,RIFAMPICINA,FURP-RIFAMPICINA
MEDICAMENTO,FURP-SULFAMETOXAZOL + TRIMETOPRIMA,30/04/2001,SIMILAR,110390066.0,01/09/2027,2599100635781,TRIMETOPRIMA EM ASSOCIACAO COM SULFAS,43640754000119 - FUNDAÇÃO PARA O REMÉDIO POPULAR - FURP,VÁLIDO,SULFAMETOXAZOL +  TRIMETOPRIMA,FURP-SULFAMETOXAZOL + TRIMETOPRIMA
MEDICAMENTO,FURP-SULFATO FERROSO,14/07/2014,ESPECIFICO,110390141.0,01/06/2029,2599100795478,ANTIANEMICOS SIMPLES,43640754000119 - FUNDAÇÃO PARA O REMÉDIO POPULAR - FURP,VÁLIDO,SULFATO FERROSO DESSECADO +  SULFATO FERROSO HEPTAIDRATADO,FURP-SULFATO FERROSO
MEDICAMENTO,FUSOR,02/03/2022,SIMILAR,105730792.0,01/03/2032,25351178952202111,ANTIDEPRESSIVOS,60659463002992 - ACHÉ LABORATÓRIOS FARMACÊUTICOS S.A,VÁLIDO,OXALATO DE ESCITALOPRAM,FUSOR
MEDICAMENTO,FUZEON,31/05/2004,NOVO,101000617.0,01/05/2029,25351035055200332,ANTIVIROTICOS (INIBE REPLICACAO VIROTICA),33009945000123 - PRODUTOS ROCHE QUÍMICOS E FARMACÊUTICOS S.A.,VÁLIDO,ENFUVIRTIDA,FUZEON
MEDICAMENTO,Farmanguinhos Isoniazida+Rifampicina,29/09/2014,NOVO,110630139.0,01/09/2029,25351677349201140,TUBERCULOSTATICOS,33781055000135 - FUNDAÇÃO OSWALDO CRUZ,VÁLIDO,ISONIAZIDA +  RIFAMPICINA,FARMANGUINHOS ISONIAZIDA+RIFAMPICINA
MEDICAMENTO,Farmanguinhos rifampicina+isoniazida+pirazinamida+etambutol,13/11/2014,NOVO,110630140.0,01/11/2029,25351499876201180,TUBERCULOSTATICOS,33781055000135 - FUNDAÇÃO OSWALDO CRUZ,VÁLIDO,CLORIDRATO DE ETAMBUTOL +  ISONIAZIDA +  PIRAZINAMIDA +  RIFAMPICINA,FARMANGUINHOS RIFAMPICINA+ISONIAZIDA+PIRAZINAMIDA+ETAMBUTOL
MEDICAMENTO,Fasturtec,13/01/2020,BIOLOGICO,183260411.0,01/02/2029,25351627158201991,OUTROS PRODS  NAO ENQUADRADOS EM CLASSE TERAPEUTICA ESPECIF,10588595001092 - SANOFI MEDLEY FARMACÊUTICA LTDA.,VÁLIDO,RASBURICASE,FASTURTEC
MEDICAMENTO,Fenitoína,30/05/2005,GENERICO,103700473.0,01/05/2025,25351039387200558,ANTICONVULSIVANTES,17159229000176 - LABORATÓRIO TEUTO BRASILEIRO S/A,VÁLIDO,FENITOINA,FENITOINA
MEDICAMENTO,Fenofibrato,06/04/2009,GENERICO,102350942.0,01/04/2029,25351384541200896,ANTILIPEMICOS,57507378000365 - EMS S/A,VÁLIDO,FENOFIBRATO,FENOFIBRATO
MEDICAMENTO,Fenofibrato,06/04/2020,GENERICO,155840581.0,01/04/2030,25351316156201898,ANTILIPEMICOS,05161069000110 - BRAINFARMA INDÚSTRIA QUÍMICA E FARMACÊUTICA S.A,VÁLIDO,FENOFIBRATO,FENOFIBRATO
MEDICAMENTO,Fenofibrato Micronizado,06/04/2009,GENERICO,105830637.0,01/04/2029,25351385310200808,ANTILIPEMICOS,45992062000165 - GERMED FARMACEUTICA LTDA,VÁLIDO,FENOFIBRATO,FENOFIBRATO MICRONIZADO
MEDICAMENTO,Fenofibrato Micronizado,06/04/2009,GENERICO,167730086.0,01/04/2029,25351388719200878,ANTILIPEMICOS,05044984000126 - LEGRAND PHARMA INDÚSTRIA FARMACÊUTICA LTDA,VÁLIDO,FENOFIBRATO,FENOFIBRATO MICRONIZADO
MEDICAMENTO,Fenofibrato micronizado,30/03/2009,GENERICO,135690528.0,01/03/2029,25351390698200851,ANTILIPEMICOS,00923140000131 - EMS SIGMA PHARMA LTDA,VÁLIDO,FENOFIBRATO,FENOFIBRATO MICRONIZADO
MEDICAMENTO,Fentora,24/12/2018,NOVO,155730048.0,01/12/2028,25351249643201791,ANALGESICOS NARCOTICOS,05333542000108 - TEVA FARMACÊUTICA LTDA.,VÁLIDO,CITRATO DE FENTANILA,FENTORA
MEDICAMENTO,Fericimed,18/11/2019,SIMILAR,143810244.0,01/11/2029,25351493700201903,ANTINFECCIOSOS TOPICOS-ASSOCIACOES MEDICAMENTOSAS,02814497000107 - CIMED INDUSTRIA S.A,VÁLIDO,BACITRACINA ZINCICA +  SULFATO DE NEOMICINA,FERICIMED
MEDICAMENTO,Fiasp,07/05/2018,BIOLOGICO,117660035.0,01/05/2028,25351183811201612,ANTIDIABETICOS,82277955000155 - NOVO NORDISK FARMACÊUTICA DO BRASIL LTDA,VÁLIDO,INSULINA ASPARTE,FIASP
MEDICAMENTO,Fiprima,20/10/2015,BIOLOGICO,100431165.0,01/10/2025,25351667273201136,OUTROS PRODUTOS QUE ATUAM NO SANGUE E HEMATOPOIESE,61190096000192 - EUROFARMA LABORATÓRIOS S.A.,VÁLIDO,FILGRASTIM,FIPRIMA
MEDICAMENTO,Fitobiloba,12/03/2018,FITOTERAPICO,154230269.0,01/03/2028,25351965696201650,VASODILATADORES,03485572000104 - GEOLAB INDÚSTRIA FARMACÊUTICA S/A,VÁLIDO,GINKGO BILOBA L.,FITOBILOBA
MEDICAMENTO,Fledoid,11/04/2016,BIOLOGICO,103900188.0,01/04/2026,25351931232201628,ANTIVARICOSOS TOPICOS,33349473000158 - FARMOQUÍMICA S/A,VÁLIDO,POLISSULFATO DE MUCOPOLISSACARIDEO,FLEDOID
MEDICAMENTO,FluQuadri,10/06/2019,BIOLOGICO,183260332.0,01/01/2030,25351189715201961,VACINAS,10588595001092 - SANOFI MEDLEY FARMACÊUTICA LTDA.,VÁLIDO,CEPA INFLUENZA TIPO B +  CEPA INFLUENZA TIPO A (H1N1) +  CEPA INFLUENZA TIPO A (H3N2) +  CEPA INFLUENZA TIPO B,FLUQUADRI
MEDICAMENTO,Flublok Quadrivalente,04/11/2019,BIOLOGICO,183260405.0,01/05/2029,25351600783201995,VACINAS,10588595001092 - SANOFI MEDLEY FARMACÊUTICA LTDA.,VÁLIDO,CEPA INFLUENZA TIPO B +  CEPA INFLUENZA TIPO A (H1N1) +  CEPA INFLUENZA TIPO A (H3N2),FLUBLOK QUADRIVALENTE
MEDICAMENTO,Fluzone Sênior,10/06/2019,BIOLOGICO,183260347.0,01/10/2028,25351190279201973,VACINAS,10588595001092 - SANOFI MEDLEY FARMACÊUTICA LTDA.,VÁLIDO,CEPA INFLUENZA TIPO A (H1N1) +  CEPA INFLUENZA TIPO A (H3N2) +  CEPA INFLUENZA TIPO B,FLUZONE SENIOR
MEDICAMENTO,Fondiza,20/01/2020,SIMILAR,151430047.0,01/01/2030,25351243534201815,ANTIEMETICOS E ANTINAUSEANTES,03978166000175 - DR. REDDYS FARMACÊUTICA DO BRASIL LTDA,VÁLIDO,FOSAPREPITANTO DIMEGLUMINA,FONDIZA
MEDICAMENTO,Fosfato de Clindamicina,30/11/2020,GENERICO,100410196.0,01/09/2027,25351935698202089,ANTIBIOTICOS SISTEMICOS SIMPLES,49324221000104 - FRESENIUS KABI BRASIL LTDA,VÁLIDO,FOSFATO DE CLINDAMICINA,FOSFATO DE CLINDAMICINA
MEDICAMENTO,Fulphila,14/09/2020,BIOLOGICO,188300073.0,01/09/2030,25351436477201999,OUTROS PRODUTOS QUE ATUAM NO SANGUE E HEMATOPOIESE,11643096000122 - MYLAN LABORATORIOS LTDA,VÁLIDO,PEGFILGRASTIM,FULPHILA
MEDICAMENTO,Fumarato de Cetotifeno,04/02/2019,GENERICO,105730637.0,01/02/2027,25351856036201829,OUTROS MEDICAMENTOS ANTIASMATICOS,60659463002992 - ACHÉ LABORATÓRIOS FARMACÊUTICOS S.A,VÁLIDO,FUMARATO DE CETOTIFENO,FUMARATO DE CETOTIFENO
MEDICAMENTO,Funed Sulfametoxazol + Trimetoprima,24/12/2002,SIMILAR,112090028.0,01/12/2026,250000121098906,TRIMETOPRIMA EM ASSOCIACAO COM SULFAS,17503475000101 - FUNDAÇÃO EZEQUIEL DIAS - FUNED,VÁLIDO,SULFAMETOXAZOL +  TRIMETOPRIMA,FUNED SULFAMETOXAZOL + TRIMETOPRIMA
MEDICAMENTO,Fungirox,01/10/2018,SIMILAR,105500194.0,01/10/2028,25351187025201731,ANTIMICOTICOS PARA USO TOPICO,48396378000182 - UCI - FARMA INDÚSTRIA FARMACÊUTICA LTDA,VÁLIDO,CICLOPIROX OLAMINA,FUNGIROX
MEDICAMENTO,Furosemida,28/08/2006,GENERICO,113430135.0,01/08/2026,25351467421200581,DIURETICOS SIMPLES,19570720000110 - HIPOLABOR FARMACEUTICA LTDA,VÁLIDO,FUROSEMIDA,FUROSEMIDA
MEDICAMENTO,Fycompa,25/06/2018,NOVO,125760029.0,01/05/2026,25351174150201837,OUTROS ANTIEPILÉTICOS,68949239000146 - UNITED MEDICAL LTDA,VÁLIDO,PERAMPANEL,FYCOMPA
MEDICAMENTO,FÁGICO,04/01/2010,SIMILAR,100431024.0,01/01/2025,25351576975200811,ANTIEMETICOS E ANTINAUSEANTES,61190096000192 - EUROFARMA LABORATÓRIOS S.A.,VÁLIDO,BROMOPRIDA,FAGICO
MEDICAMENTO,G500 BALSÂMICO,18/02/2008,FITOTERAPICO,100663393.0,01/02/2028,25351557172200786,EXPECTORANTES + FITOTERAPICO SIMPLES,84684620000187 - LABORATORIO CATARINENSE LTDA,VÁLIDO,MIKANIA GLOMERATA SPRENG.,G500 BALSAMICO
MEDICAMENTO,GABALGIN,14/09/2020,SIMILAR,126750399.0,01/09/2030,25351300740201441,ANTICONVULSIVANTES,72593791000111 - NOVA QUIMICA FARMACÊUTICA S/A,VÁLIDO,PREGABALINA,GABALGIN
MEDICAMENTO,GABALLON,09/04/2012,ESPECIFICO,156510040.0,01/05/2028,25351527096201195,VITAMINAS OU MINERAIS ASSOCIADOS A OUTROS FARMACOS,05254971000181 - ZYDUS NIKKHO FARMACÊUTICA LTDA,VÁLIDO,CLORIDRATO DE LISINA +  CLORIDRATO DE PIRIDOXINA +  CLORIDRATO DE TIAMINA +  PANTOTENATO DE CALCIO +  ACIDO GAMAMINOBUTIRICO,GABALLON
MEDICAMENTO,GABANEURIN,20/11/2006,SIMILAR,135690416.0,01/11/2026,25351184293200532,ANTICONVULSIVANTES,00923140000131 - EMS SIGMA PHARMA LTDA,VÁLIDO,GABAPENTINA,GABANEURIN
MEDICAMENTO,GABAPENTINA,22/09/2003,GENERICO,123520141.0,01/09/2028,25351013513200382,ANTICONVULSIVANTES,73663650000190 - RANBAXY FARMACÊUTICA LTDA,VÁLIDO,GABAPENTINA,GABAPENTINA
MEDICAMENTO,GABAPENTINA,23/10/2006,GENERICO,102350758.0,01/10/2026,25351110926200576,ANTICONVULSIVANTES,57507378000365 - EMS S/A,VÁLIDO,GABAPENTINA,GABAPENTINA
MEDICAMENTO,GABAPENTINA,30/10/2006,GENERICO,105830432.0,01/10/2026,25351114340200581,ANTICONVULSIVANTES,45992062000165 - GERMED FARMACEUTICA LTDA,VÁLIDO,GABAPENTINA,GABAPENTINA
MEDICAMENTO,GABAPENTINA,27/07/2009,GENERICO,105830661.0,01/07/2029,25351550669200854,ANTICONVULSIVANTES,45992062000165 - GERMED FARMACEUTICA LTDA,VÁLIDO,GABAPENTINA,GABAPENTINA
MEDICAMENTO,GABAPENTINA,14/02/2011,GENERICO,167730278.0,01/10/2026,25351671391201018,ANTICONVULSIVANTES,05044984000126 - LEGRAND PHARMA INDÚSTRIA FARMACÊUTICA LTDA,VÁLIDO,GABAPENTINA,GABAPENTINA
MEDICAMENTO,GABAPENTINA,18/02/2013,GENERICO,125680238.0,01/02/2028,25351450682201117,ANTICONVULSIVANTES,73856593000166 - PRATI DONADUZZI & CIA LTDA,VÁLIDO,GABAPENTINA,GABAPENTINA
MEDICAMENTO,GABAPENTINA,03/06/2013,GENERICO,151670042.0,01/06/2028,25351589652200968,ANTICONVULSIVANTES,04301884000175 - AUROBINDO PHARMA INDÚSTRIA FARMACÊUTICA LIMITADA,VÁLIDO,GABAPENTINA,GABAPENTINA
MEDICAMENTO,GABAPENTINA,02/09/2013,GENERICO,103700599.0,01/09/2028,25351058584201063,ANTICONVULSIVANTES,17159229000176 - LABORATÓRIO TEUTO BRASILEIRO S/A,VÁLIDO,GABAPENTINA,GABAPENTINA
MEDICAMENTO,GABAPENTINA,06/04/2015,GENERICO,110390201.0,01/04/2025,25351531247201428,ANTICONVULSIVANTES,43640754000119 - FUNDAÇÃO PARA O REMÉDIO POPULAR - FURP,VÁLIDO,GABAPENTINA,GABAPENTINA
MEDICAMENTO,GABAPENTINA,04/07/2016,GENERICO,100470594.0,01/07/2026,25351012054201160,ANTICONVULSIVANTES,61286647000116 - SANDOZ DO BRASIL INDÚSTRIA FARMACÊUTICA LTDA,VÁLIDO,GABAPENTINA,GABAPENTINA
MEDICAMENTO,GABAPENTINA,28/01/2019,GENERICO,105730626.0,01/12/2026,25351852882201870,ANTICONVULSIVANTES,60659463002992 - ACHÉ LABORATÓRIOS FARMACÊUTICOS S.A,VÁLIDO,GABAPENTINA,GABAPENTINA
MEDICAMENTO,GADOVIST,17/02/2010,NOVO,170560051.0,01/02/2025,25351626330200836,CONTRASTES RADIOLOGICOS,18459628000115 - BAYER S.A.,VÁLIDO,GADOBUTROL,GADOVIST
MEDICAMENTO,GAL-IPEN,17/02/2020,RADIOFARMACO,181000019.0,01/02/2023,25351398806201520,AGENTES DIAGNOSTICOS RADIOATIVOS,00402552000126 - COMISSAO NACIONAL DE ENERGIA NUCLEAR,VÁLIDO,CITRATO DE GALIO 67GA,GAL-IPEN
MEDICAMENTO,GALAFOLD,17/02/2021,NOVO,139000003.0,01/12/2024,25351816326202135,VÁRIOS PRODUTOS PARA O TRATO ALIMENTAR E METABOLISMO,21896000000191 - PINT PHARMA PRODUTOS MEDICO-HOSPITALARES E FARMACEUTICOS LTDA,VÁLIDO,CLORIDRATO DE MIGALASTATE,GALAFOLD
MEDICAMENTO,GALAMER,02/09/2019,SIMILAR,146820086.0,01/09/2029,25351067609201411,OUTROS PRODUTOS QUE ATUAM SOBRE O SISTEMA NERVOSO,05035244000123 - SUN FARMACÊUTICA DO BRASIL LTDA,VÁLIDO,HIDROBROMETO DE GALANTAMINA,GALAMER
MEDICAMENTO,GALENOGAL ELIXIR,05/06/2006,FITOTERAPICO,106890158.0,01/06/2026,25351123083200659,ANALGESICOS + FITOTERAPICO SIMPLES,92695691000103 - KLEY HERTZ FARMACEUTICA S.A,VÁLIDO,SALIX ALBA L.,GALENOGAL ELIXIR
MEDICAMENTO,GALLIAPHARM,16/11/2021,NAN,185140001.0,01/11/2031,25351366313202021,,17655359000108 - CENTER OF MOLECULAR RESEARCH BRASIL LTDA,VÁLIDO,TRICLORETO DE GALIO (68 GA),GALLIAPHARM
MEDICAMENTO,GALMIN,05/09/2016,SIMILAR,126750199.0,01/09/2026,25351708637201370,OUTROS PRODUTOS QUE ATUAM SOBRE O SISTEMA NERVOSO,72593791000111 - NOVA QUIMICA FARMACÊUTICA S/A,VÁLIDO,BROMIDRATO DE GALANTAMINA,GALMIN
MEDICAMENTO,GALVUS,23/04/2007,NOVO,100681050.0,01/04/2027,25351140327200668,ANTIDIABETICOS,56994502000130 - NOVARTIS BIOCIENCIAS S.A,VÁLIDO,VILDAGLIPTINA,GALVUS
MEDICAMENTO,GALVUS MET,26/01/2009,NOVO,100681059.0,01/01/2029,25351370389200783,ANTIDIABETICOS,56994502000130 - NOVARTIS BIOCIENCIAS S.A,VÁLIDO,CLORIDRATO DE METFORMINA +  VILDAGLIPTINA,GALVUS MET
MEDICAMENTO,GALZET,12/09/2016,SIMILAR,167730438.0,01/09/2026,25351706691201311,OUTROS PRODUTOS QUE ATUAM SOBRE O SISTEMA NERVOSO,05044984000126 - LEGRAND PHARMA INDÚSTRIA FARMACÊUTICA LTDA,VÁLIDO,BROMIDRATO DE GALANTAMINA,GALZET
MEDICAMENTO,GAMA ANTI-HEPATITE B GRIFOLS,20/08/2001,SIMILAR,136410005.0,01/08/2026,253510036850160,IMUNOGLOBULINAS,02513899000171 - GRIFOLS BRASIL LTDA,VÁLIDO,IMUNOGLOBULINA HUMANA ANTI-HEPATITE B,GAMA ANTI-HEPATITE B GRIFOLS
